CRASH_ID,UNIT_NBR,UNIT_DESC_ID,VEH_PARKED_FL,VEH_HNR_FL,VEH_LIC_STATE_ID,VIN,VEH_MOD_YEAR,VEH_COLOR_ID,VEH_MAKE_ID,VEH_MOD_ID,VEH_BODY_STYL_ID,EMER_RESPNDR_FL,OWNR_ZIP,FIN_RESP_PROOF_ID,FIN_RESP_TYPE_ID,VEH_DMAG_AREA_1_ID,VEH_DMAG_SCL_1_ID,FORCE_DIR_1_ID,VEH_DMAG_AREA_2_ID,VEH_DMAG_SCL_2_ID,FORCE_DIR_2_ID,VEH_INVENTORIED_FL,VEH_TRANSP_NAME,VEH_TRANSP_DEST,CONTRIB_FACTR_1_ID,CONTRIB_FACTR_2_ID,CONTRIB_FACTR_P1_ID,VEH_TRVL_DIR_ID,FIRST_HARM_EVT_INV_ID,INCAP_INJRY_CNT,NONINCAP_INJRY_CNT,POSS_INJRY_CNT,NON_INJRY_CNT,UNKN_INJRY_CNT,TOT_INJRY_CNT,DEATH_CNT
15508758,1,MOTOR VEHICLE,N,N,TX,JS1GN7BA822109175,2002,SIL,SUZUKI,UNKNOWN,MOTORCYCLE,N,78207,1,PROOF OF LIABILITY INSURANCE,"MOTORCYCLE, SCOOTER, MOPED, ETC. ONLY",DAMAGED 1 MINIMUM,NA,NA,NA,NA,Y,FLY TOWING (512)269-2082,"1124 N. BLANCO ST LOCKHART, TX 78644",UNSAFE SPEED,UNDER INFLUENCE - ALCOHOL,NA,NORTHWEST,Y,1,0,0,0,0,1,0
15511884,2,MOTOR VEHICLE,N,N,TX,JS1VY53A8C2100785,NA,BLU,SUZUKI,NA,MOTORCYCLE,N,77479,1,PROOF OF LIABILITY INSURANCE,FRONT END DAMAGE DISTRIBUTED IMPACT,DAMAGED 4,12,NA,NA,NA,N,ROY'S TOWING,1312 COTTONWOOD CHURCH,NONE,NA,NA,EAST,Y,0,1,0,0,0,1,0
15512291,2,MOTOR VEHICLE,N,N,TX,57XAAPFA5G7117916,NA,BLU,POLARIS,UNKNOWN,MOTORCYCLE,N,76008,1,PROOF OF LIABILITY INSURANCE,BACK END (RIGHT) DAMAGE PARTIAL CONTACT,DAMAGED 2,6,NA,NA,NA,N,DRIVEN AWAY BY OWNER,,NONE,NA,NA,WEST,Y,0,0,0,1,0,0,0
15513712,1,MOTOR VEHICLE,N,N,TX,JKAZX4P117A011497,2007,SIL,KAWASAKI,NA,MOTORCYCLE,Y,77377,2,NA,BACK END DAMAGE CONCENTRATED IMPACT,DAMAGED 1 MINIMUM,6,LEFT SIDE DAMAGE ANGULAR IMPACT,DAMAGED 5,9,N,,LEFT AT SCENE,OTHER (EXPLAIN IN NARRATIVE),NA,FAILED TO CONTROL SPEED,SOUTH,Y,0,0,1,0,0,1,0
15514416,1,MOTOR VEHICLE,N,N,TX,1HD1JA5127Y039935,2007,BLK,HARLEY-DAVIDSON,NA,MOTORCYCLE,N,75570,1,PROOF OF LIABILITY INSURANCE,DISTRIBUTED RIGHT SIDE DAMAGE PARALLEL IMPACT,DAMAGED 4,1,NA,NA,NA,Y,DUES WRECKER 936-632-6363,"2320 E. LUFKIN AVE. LUFKIN, TX 75901",UNDER INFLUENCE - ALCOHOL,NA,OTHER (EXPLAIN IN NARRATIVE),NORTHEAST,Y,0,1,0,0,0,1,0
15522938,2,MOTOR VEHICLE,N,N,TX,1HD1FB436AB629768,NA,BLK,HARLEY-DAVIDSON,NA,MOTORCYCLE,N,90638,1,PROOF OF LIABILITY INSURANCE,BACK END DAMAGE CONCENTRATED IMPACT,DAMAGED 3,6,NA,NA,NA,N,J AND H WRECKER,"2423 SPACEK RD, RICHMOND,  281-232-7007",NONE,NA,NA,NORTHEAST,Y,0,1,0,0,0,1,0
15545234,1,MOTOR VEHICLE,N,N,TX,JYAVP11E4XA000603,1999,BLK,YAMAHA,NA,MOTORCYCLE,N,77573,1,PROOF OF LIABILITY INSURANCE,"MOTORCYCLE, SCOOTER, MOPED, ETC. ONLY",DAMAGED 1 MINIMUM,NA,NA,NA,NA,Y,ACTION TOWING,ACTION TOWING,FAILED TO CONTROL SPEED,UNDER INFLUENCE - ALCOHOL,NA,NORTH,Y,0,1,0,0,0,1,0
15550369,2,MOTOR VEHICLE,N,N,TX,1HD4CAM153K400841,2003,BLK,HARLEY-DAVIDSON,NA,MOTORCYCLE,N,78666,1,LIABILITY INSURANCE POLICY,BACK END DAMAGE DISTRIBUTED IMPACT,DAMAGED 2,NA,NA,NA,NA,Y,COMAL TOWING,"1702 S IH 35, SAN MARCOS TX 78666",NONE,NA,NA,NORTHEAST,Y,0,0,0,1,0,0,0
15552416,1,MOTOR VEHICLE,N,N,FL,1HD1FBM18CB604517,NA,RED,HARLEY-DAVIDSON,NA,MOTORCYCLE,N,33991,1,LIABILITY INSURANCE POLICY,FRONT END (LEFT) DAMAGE PARTIAL CONTACT,DAMAGED 6,12,DISTRIBUTED LEFT SIDE DAMAGE PARALLEL IMPACT,DAMAGED 5,11,N,BOB'S TOWING,"1513 SOUTH KESSLER AVE, SCHULENBURG, TX",DRIVER INATTENTION,FAULTY EVASIVE ACTION,NA,WEST,Y,0,0,0,1,0,0,0
15617311,1,MOTOR VEHICLE,N,N,HI,1HD1FDV1X3Y728005,2003,BLK,HARLEY-DAVIDSON,UNKNOWN,MOTORCYCLE,N,77061,1,PROOF OF LIABILITY INSURANCE,BACK END (RIGHT) DAMAGE PARTIAL CONTACT,DAMAGED 2,5,NA,NA,NA,N,,,DISREGARD STOP AND GO SIGNAL,HAD BEEN DRINKING,NA,SOUTH,Y,0,0,1,0,0,1,0
15630307,2,MOTOR VEHICLE,N,N,TX,JYARJ06E13A007265,2003,WHI,YAMAHA,NA,MOTORCYCLE,N,76706,2,NA,"MOTORCYCLE, SCOOTER, MOPED, ETC. ONLY",DAMAGED 1 MINIMUM,NA,NA,NA,NA,Y,RIGHT AWAY TOWING,5675 W TIDWELL RD,NONE,NA,NA,WEST,N,0,1,0,0,0,1,0
